country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","03-04-2025 20:00:00",14.791800,75.389600,OZONE,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-04-2025 20:00:00",15.347630,76.181767,NO2,12,27,21
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-04-2025 20:00:00",15.347630,76.181767,NH3,1,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-04-2025 20:00:00",15.347630,76.181767,SO2,13,30,23
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-04-2025 20:00:00",15.347630,76.181767,CO,12,28,25
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","03-04-2025 20:00:00",13.428828,77.731418,CO,12,24,15
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","03-04-2025 20:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-04-2025 20:00:00",15.459706,75.008381,PM2.5,42,85,54
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-04-2025 20:00:00",15.459706,75.008381,SO2,1,2,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-04-2025 20:00:00",15.459706,75.008381,OZONE,6,26,16
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","03-04-2025 20:00:00",17.336318,76.847397,PM2.5,17,63,31
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","03-04-2025 20:00:00",17.321993,76.822628,NH3,1,5,2
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","03-04-2025 20:00:00",12.889250,74.853000,OZONE,34,34,34
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","03-04-2025 20:00:00",10.073232,76.302765,NO2,7,8,8
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","03-04-2025 20:00:00",10.073232,76.302765,SO2,3,3,3
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-04-2025 20:00:00",11.875000,75.373200,NH3,1,2,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","03-04-2025 20:00:00",8.8787,76.6073,OZONE,30,36,36
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.563700,76.886500,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.563700,76.886500,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.5149093,76.9435879,PM10,11,70,36
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","03-04-2025 20:00:00",22.7289,75.8076,CO,10,12,10
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","03-04-2025 20:00:00",22.4310,75.5213,PM2.5,55,180,88
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","03-04-2025 20:00:00",22.4310,75.5213,CO,22,103,59
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","03-04-2025 20:00:00",22.6780,75.8559,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","03-04-2025 20:00:00",22.6780,75.8559,CO,28,42,33
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.5149093,76.9435879,CO,11,44,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","03-04-2025 20:00:00",10.532400,76.215900,PM2.5,47,58,51
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","03-04-2025 20:00:00",10.532400,76.215900,PM10,55,67,59
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","03-04-2025 20:00:00",10.532400,76.215900,NO2,8,10,9
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","03-04-2025 20:00:00",13.377516,77.099072,NO2,18,18,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","03-04-2025 20:00:00",16.7602,77.1428,PM2.5,33,93,46
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","03-04-2025 20:00:00",10.073232,76.302765,PM2.5,42,95,68
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-04-2025 20:00:00",12.21041,76.37376,SO2,1,22,8
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-04-2025 20:00:00",13.940000,75.555917,NO2,21,28,23
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-04-2025 20:00:00",26.203442,78.193251,NH3,2,3,2
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","03-04-2025 20:00:00",26.259242,78.216432,NO2,16,79,50
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","03-04-2025 20:00:00",23.264759,77.381568,CO,20,71,40
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","03-04-2025 20:00:00",23.264759,77.381568,OZONE,61,113,97
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-04-2025 20:00:00",22.9682591,76.064118,NO2,75,160,91
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-04-2025 20:00:00",22.9682591,76.064118,SO2,51,79,60
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","03-04-2025 20:00:00",26.200388,78.147714,NH3,2,2,2
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","03-04-2025 20:00:00",24.108970,82.645580,CO,34,107,39
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","03-04-2025 20:00:00",24.108970,82.645580,OZONE,3,106,85
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","03-04-2025 20:00:00","23.182719 ","75.768218 ",PM10,30,99,55
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","03-04-2025 20:00:00","23.182719 ","75.768218 ",CO,16,112,36
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","03-04-2025 20:00:00","23.182719 ","75.768218 ",OZONE,45,65,47
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","03-04-2025 20:00:00",19.10122,74.73339,PM10,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-04-2025 20:00:00",20.719516,77.000253,NH3,5,9,7
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","03-04-2025 20:00:00",20.9402359,77.7895248,NO2,8,29,13
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","03-04-2025 20:00:00",22.624758,75.675238,NH3,3,6,4
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","03-04-2025 20:00:00",23.331731,75.045981,PM10,89,295,140
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","03-04-2025 20:00:00",23.331731,75.045981,NO2,6,76,27
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","03-04-2025 20:00:00",23.838586,78.759431,NO2,11,46,18
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","03-04-2025 20:00:00",23.838586,78.759431,CO,49,75,56
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","03-04-2025 20:00:00",23.8640158,78.80289321,PM10,37,87,67
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","03-04-2025 20:00:00",23.8640158,78.80289321,CO,44,76,49
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","03-04-2025 20:00:00",24.58434363,80.8549414,NO2,12,12,12
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-04-2025 20:00:00",19.863756,75.321188,PM2.5,56,132,79
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-04-2025 20:00:00",19.863756,75.321188,PM10,52,170,91
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-04-2025 20:00:00",19.863756,75.321188,NO2,15,137,42
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-04-2025 20:00:00",19.16485,73.23409,NH3,3,8,5
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-04-2025 20:00:00",19.16485,73.23409,CO,12,35,15
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","03-04-2025 20:00:00",19.0243902,73.0406721,PM2.5,20,136,69
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","03-04-2025 20:00:00",19.0243902,73.0406721,PM10,79,135,105
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","03-04-2025 20:00:00",19.0243902,73.0406721,NO2,14,39,26
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","03-04-2025 20:00:00",19.0243902,73.0406721,OZONE,5,94,47
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-04-2025 20:00:00",22.7084,75.8815,NO2,8,15,12
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-04-2025 20:00:00",22.7084,75.8815,CO,16,19,17
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-04-2025 20:00:00",22.7084,75.8815,OZONE,11,23,19
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-04-2025 20:00:00",23.163174,79.973061,OZONE,21,94,71
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","03-04-2025 20:00:00",23.142888,79.916147,NO2,19,116,45
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","03-04-2025 20:00:00",23.218135,79.957770,OZONE,5,67,43
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","03-04-2025 20:00:00",23.50016,80.23284,OZONE,22,115,90
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","03-04-2025 20:00:00",24.2613009,80.7231783,SO2,4,5,5
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","03-04-2025 20:00:00",20.9402359,77.7895248,OZONE,37,89,74
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","03-04-2025 20:00:00",20.939198,77.765701,PM2.5,66,98,82
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","03-04-2025 20:00:00",19.875620,75.387310,OZONE,18,80,67
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","03-04-2025 20:00:00",23.108440,77.511428,NO2,29,132,66
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","03-04-2025 20:00:00",23.168606,79.932247,CO,9,103,28
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-04-2025 20:00:00",19.786089,72.757971,NO2,12,55,27
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-04-2025 20:00:00",19.0364585,72.8954371,NO2,19,49,36
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-04-2025 20:00:00",19.0364585,72.8954371,SO2,1,100,18
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-04-2025 20:00:00",19.0364585,72.8954371,OZONE,14,68,47
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","03-04-2025 20:00:00",19.10078,72.87462,PM2.5,43,59,50
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","03-04-2025 20:00:00",19.10078,72.87462,CO,23,32,24
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","03-04-2025 20:00:00",19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","03-04-2025 20:00:00",19.962900,79.298714,CO,10,20,11
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","03-04-2025 20:00:00",19.962900,79.298714,OZONE,20,38,24
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","03-04-2025 20:00:00",19.9775302,79.2337086,PM10,98,154,120
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","03-04-2025 20:00:00",20.918946,74.776388,PM10,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-04-2025 20:00:00",19.854616,75.905894,NO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-04-2025 20:00:00",19.854616,75.905894,CO,7,14,10
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-04-2025 20:00:00",19.854616,75.905894,OZONE,5,62,39
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","03-04-2025 20:00:00",19.25292,73.142019,PM2.5,54,87,69
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","03-04-2025 20:00:00",19.2243333,72.8658113,NO2,26,72,35
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","03-04-2025 20:00:00",19.11074,72.86084,PM2.5,66,131,100
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","03-04-2025 20:00:00",19.065931,72.862131,PM10,39,125,75
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","03-04-2025 20:00:00",19.065931,72.862131,NH3,5,14,8
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","03-04-2025 20:00:00",19.065931,72.862131,CO,16,92,30
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","03-04-2025 20:00:00",16.6870449,74.2505872,SO2,1,3,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","03-04-2025 20:00:00",16.6870449,74.2505872,CO,8,24,16
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","03-04-2025 20:00:00",16.7143745,74.2426398,OZONE,14,103,60
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","03-04-2025 20:00:00",19.192056,72.9585188,PM10,50,76,62
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","03-04-2025 20:00:00",20.555712,74.529236,PM10,6,365,146
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-04-2025 20:00:00",21.14472,79.107595,SO2,2,67,38
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-04-2025 20:00:00",21.14472,79.107595,OZONE,16,42,26
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","03-04-2025 20:00:00",21.152875,79.0517531,NO2,16,62,35
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","03-04-2025 20:00:00",21.152875,79.0517531,NH3,3,6,5
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","03-04-2025 20:00:00",21.152875,79.0517531,SO2,9,67,23
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","03-04-2025 20:00:00",21.143383,79.048912,PM10,73,166,116
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","03-04-2025 20:00:00",21.143383,79.048912,SO2,1,18,6
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","03-04-2025 20:00:00",19.173852,77.296291,PM2.5,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","03-04-2025 20:00:00",19.173852,77.296291,PM10,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","03-04-2025 20:00:00",19.173852,77.296291,NO2,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","03-04-2025 20:00:00",19.173852,77.296291,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","03-04-2025 20:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","03-04-2025 20:00:00",18.910000,72.820000,CO,26,29,26
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","03-04-2025 20:00:00",19.04946,72.9230,PM10,99,175,129
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","03-04-2025 20:00:00",19.04946,72.9230,NO2,14,56,30
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-04-2025 20:00:00",19.083694,72.920967,NH3,3,18,7
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-04-2025 20:00:00",19.083694,72.920967,SO2,1,12,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","03-04-2025 20:00:00",19.205800,72.868200,NH3,3,7,4
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-04-2025 20:00:00",19.215859,72.831718,PM10,49,107,81
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-04-2025 20:00:00",19.215859,72.831718,NO2,12,102,45
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-04-2025 20:00:00",19.215859,72.831718,CO,4,65,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","03-04-2025 20:00:00",19.10861,72.83622,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","03-04-2025 20:00:00",19.10861,72.83622,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","03-04-2025 20:00:00",18.9936162,72.8128113,PM2.5,64,74,69
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","03-04-2025 20:00:00",18.9936162,72.8128113,OZONE,25,34,30
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-04-2025 20:00:00",21.121801,79.04952,NO2,37,102,60
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-04-2025 20:00:00",21.121801,79.04952,CO,24,102,50
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-04-2025 20:00:00",21.121801,79.04952,OZONE,3,47,22
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-04-2025 20:00:00",18.96702,72.84214,PM10,75,119,99
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-04-2025 20:00:00",18.96702,72.84214,CO,12,66,40
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-04-2025 20:00:00",18.96702,72.84214,OZONE,3,84,36
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-04-2025 20:00:00",19.1878657,72.8304069,NH3,1,3,2
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","03-04-2025 20:00:00",18.897756,72.813320,NO2,14,65,34
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","03-04-2025 20:00:00",18.897756,72.813320,CO,6,50,20
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","03-04-2025 20:00:00",20.0073285,73.7762427,SO2,2,14,6
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","03-04-2025 20:00:00",20.0073285,73.7762427,CO,30,36,32
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","03-04-2025 20:00:00",20.0073285,73.7762427,OZONE,25,90,71
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","03-04-2025 20:00:00",20.021503,73.813844,PM2.5,92,232,133
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","03-04-2025 20:00:00",19.0632143,72.8456324,PM2.5,28,95,59
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","03-04-2025 20:00:00",19.0632143,72.8456324,PM10,49,120,82
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-04-2025 20:00:00",19.0863,72.8888,OZONE,27,29,28
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","03-04-2025 20:00:00",19.137500,72.915056,SO2,23,26,25
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","03-04-2025 20:00:00",19.137500,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-04-2025 20:00:00",19.000084,72.856730,OZONE,7,38,22
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","03-04-2025 20:00:00",19.000083,72.813993,PM2.5,17,99,61
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","03-04-2025 20:00:00",19.000083,72.813993,PM10,77,114,98
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","03-04-2025 20:00:00",19.000083,72.813993,CO,2,54,42
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","03-04-2025 20:00:00",19.383200,72.820400,CO,50,84,52
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","03-04-2025 20:00:00",19.950220,73.731480,OZONE,5,110,77
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.090337,73.014232,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.1135051,73.008978,NO2,84,86,85
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0575752,73.0151367,PM10,71,146,105
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0575752,73.0151367,NH3,6,14,8
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.63673,73.82487,CO,20,62,31
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.59051,73.77946,PM2.5,46,82,65
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.59051,73.77946,NO2,50,144,90
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.59051,73.77946,CO,28,66,30
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","03-04-2025 20:00:00",18.664282,73.763966,PM2.5,60,104,74
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","03-04-2025 20:00:00",18.664282,73.763966,PM10,83,112,95
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","03-04-2025 20:00:00"," 16.5038",74.3623,NO2,7,42,16
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","03-04-2025 20:00:00",18.454450,73.854155,PM10,164,169,166
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","03-04-2025 20:00:00",18.454450,73.854155,NH3,11,11,11
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","03-04-2025 20:00:00",18.573040,73.927715,NO2,31,55,42
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0630,73.1209,SO2,1,2,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","03-04-2025 20:00:00",19.265594,76.761463,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","03-04-2025 20:00:00",18.536457,73.805454,PM2.5,43,100,67
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","03-04-2025 20:00:00",18.530085,73.849598,SO2,1,37,10
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","03-04-2025 20:00:00",18.605770,73.749976,CO,72,108,84
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","03-04-2025 20:00:00",18.605770,73.749976,OZONE,1,180,74
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0630,73.1209,PM2.5,52,141,90
India,Maharashtra,Pune,"Bhosari, Pune - IITM","03-04-2025 20:00:00",18.640051,73.848956,PM2.5,45,131,82
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","03-04-2025 20:00:00",22.265816,86.174829,PM2.5,76,153,92
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","03-04-2025 20:00:00",22.220833,84.809444,PM10,111,148,129
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","03-04-2025 20:00:00",22.220833,84.809444,NH3,2,2,2
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","03-04-2025 20:00:00",22.220833,84.809444,CO,60,78,64
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","03-04-2025 20:00:00",22.220833,84.809444,OZONE,8,121,98
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","03-04-2025 20:00:00",20.9360711,85.1707021,NO2,23,38,31
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","03-04-2025 20:00:00",20.9360711,85.1707021,CO,38,113,49
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","03-04-2025 20:00:00",21.869985,85.167016,PM2.5,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","03-04-2025 20:00:00",21.869985,85.167016,NH3,2,15,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","03-04-2025 20:00:00",21.8004996,83.8396977,CO,42,62,49
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","03-04-2025 20:00:00",20.94185,86.11510,NH3,1,3,2
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","03-04-2025 20:00:00","20.48891     ","85.84768     ",SO2,3,5,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","03-04-2025 20:00:00",21.643900,85.599355,CO,14,32,18
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","03-04-2025 20:00:00",21.643900,85.599355,OZONE,10,70,51
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","03-04-2025 20:00:00",21.847279,85.416905,NO2,2,25,8
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","03-04-2025 20:00:00",21.847279,85.416905,NH3,5,10,7
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","03-04-2025 20:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","03-04-2025 20:00:00",23.7176342,92.7192841,NH3,1,2,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","03-04-2025 20:00:00",23.7176342,92.7192841,CO,3,3,3
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","03-04-2025 20:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","03-04-2025 20:00:00",25.6635413,94.0989878,OZONE,7,44,23
